27.3	0
27.35	0
27.4	0
27.45	0
27.5	0
27.55	0
27.6	0
27.65	0
27.7	0
27.75	0
27.8	0
27.85	0
27.9	0
27.95	0
28	0
28.05	0
28.1	0
28.15	0
28.2	0
28.25	0
28.3	0
28.35	0
28.4	0
28.45	0
28.5	0
28.55	0
28.6	0
28.65	0
28.7	0
28.75	0
28.8	0
28.85	0
28.9	0
28.95	0
29	0
29.05	0
29.1	0
29.15	0
29.2	0
29.25	0
29.3	0
29.35	0
29.4	0
29.45	0
29.5	0
29.55	0
29.6	0
29.65	0
29.7	0
29.75	0
29.8	0
29.85	0
29.9	0
29.95	0
30	0
40	0
50	0
60	0
70	0
80	0
90	0
100	0
110	0
120	0
130	0
150	0
170	0
190	0
210	0
230	0
250	0
270	0
300	0
350	0
400	0
450	0
500	0
